path,title,ignore_path,redirect
broken_neural_scaling_law,broken neural scaling law,False,
multivariate_normal_distribution,the normal distribution,True,Multivariate normal distribution
scipy,scipy,False,
satellite_imagery,satellite imagery,False,
object_detection,object detection,False,
controlled_vocabulary,controlled vocabularies,False,
gamma_function,gamma function,False,
phytochemical,phytochemicals,False,
adrien-marie_legendre,legendre,True,Adrien-Marie Legendre
feature_space,feature-space,True,feature space
lilliefors_test,lilliefors test,False,
hugo_steinhaus,hugo steinhaus,False,
determining_the_number_of_clusters_in_a_data_set,determining the number of clusters in the data set,True,Determining the number of clusters in a data set
t-statistic,t-statistic,False,
david_g._hays,david g. hays,False,
atlantic_magazine,atlantic magazine,False,
organism,organism,False,
jaccard_index,intersection over union,True,Jaccard index
statistical_distance,probability distance,False,
bible_concordance,concordances,False,
identifier,identifiers,False,
web_indexing,web indexing,False,
issn_(identifier),issn,True,ISSN (identifier)
indian_buffet_process,indian buffet process,False,
good%e2%80%93turing_frequency_estimation,good–turing,False,
generative_pre-trained_transformer,generative pre-trained transformers,False,
classification_rule,classifiers,False,
kronecker_delta,kronecker delta,False,
loss_function,objective,True,Loss function
richard_s._sutton,richard s. sutton,False,
entropy_(information_theory),(shannon) entropy,False,
econometrics,econometrics,False,
linear_regression,standard linear regression model,True,Linear regression
singular_value_decomposition,singular value decomposition (svd),False,
betula_murrayana,betula murrayana,False,
conditional_probability_distribution,conditional probability distribution,False,
cepstrum,cepstral,False,
cutoff_(reference_value),cutoff value,False,
quantile_regression),quantile regression,False,
financial_portfolio,financial portfolios,False,
.net_framework,.net framework,False,
feature_(linguistics),features,False,
radon%e2%80%93nikodym_derivative,radon–nikodym derivative,False,
kraft%e2%80%93mcmillan_inequality,kraft–mcmillan theorem,False,
probability_distribution,probability function,True,Probability distribution
rust_(programming_language),rust,False,
php,php,False,
latin_numerical_prefixes,latin numerical prefixes,False,
normalization_(disambiguation),normalization (disambiguation),False,
space_exploration,space exploration,False,
standard_deviation,standard deviation,False,
sufficiency_(statistics),sufficiency,False,
api,api,False,
mit_press,mit press,False,
feature_integration_theory,feature integration theory,False,
fisher_information_matrix,fisher information matrix,False,
engineering,engineering,False,
affix,affix,False,
occam%27s_razor,parsimony,False,
safety-critical_system,critical systems,False,
marginal_probability_distribution,marginal probability distribution,False,
multiple_comparisons_problem,multiple comparisons problem,False,
preconditioner#preconditioning_for_eigenvalue_problems,preconditioning,False,
feedforward_neural_network,feedforward neural networks,True,Feedforward neural network
mechanics,mechanical,False,
visual_cortex,visual cortices,True,Visual cortex
archaeology,archaeology,False,
mental_model,internal model,False,
heat_kernel,heat kernel,False,
history_of_physics,history of physics,False,
vanishing_gradient_problem,problems,True,Vanishing gradient problem
n-gram,n-gram language model,True,N-gram
jackknife_method),jackknife method,False,
parser,parser,False,
spline_(mathematics),splines,False,
pmid_(identifier),pmid,True,PMID (identifier)
covariance_matrix#relation_to_the_correlation_matrix,covariances are correlations of normalized variables,False,
identifiability,identifiability,False,
"provo,_utah","provo, utah",False,
database),database,False,
bfgs_method,bfgs method,False,
von_neumann%e2%80%93morgenstern_utility_function,von neumann–morgenstern utility function,False,
false_omission_rate,false omission rate,False,
stochastic_optimization,stochastic optimization,False,
discrete_choice,discrete choice,False,
entity_extraction,entities,False,
least_squares,squared-error,True,Least squares
markov_kernel,markov kernels,False,
false_negative,false negatives,True,false negative
sanskrit_language,sanskrit,False,
cyber-attack,cyber-attacks,False,
unsupervised_learning),unsupervised learning,False,
birch_wood,birch wood,False,
database_model,database model,False,
active_learning_(machine_learning),active learning,True,Active learning (machine learning)
salience_(neuroscience),visual salience,False,
finite_state_transducer,finite state transducer,False,
metric_prefix,si prefix,False,
heap_(data_structure),heap,False,
correlation_and_dependence,correlation coefficient,False,
kriging,wiener–kolmogorov (kriging),False,
code_generation_(compiler),code generation,False,
decision_tree,decision trees,True,Decision tree
betula_humilis,betula humilis,False,
conjoint_analysis,conjoint analysis,False,
filter_(signal_processing),filters,False,
negation_normal_form,negation normal form,False,
pinsker%27s_inequality,pinsker's inequality,False,
green_revolution,green revolution,False,
humour_in_translation,their entertainment value,False,
facial_recognition_system,facial recognition,True,Facial recognition system
speech_interface_guideline,speech interface guideline,False,
intrinsic_motivation_(artificial_intelligence),intrinsic motivation,False,
subspace_clustering,subspace clustering,False,
centering_matrix,centering,False,
multivariate_probit,multivariate probit,False,
special:booksources/978-90-272-4586-1,978-90-272-4586-1,False,
slope,slope,False,
wavelet,wavelet,False,
interest_point_detection,interest point detection,False,
self-information,self-information,False,
boolean_data_type,boolean,False,
augmented_lagrangian_method,augmented lagrangian method,False,
errors_and_residuals_in_statistics#introduction,statistical error,False,
recommendations_engine,recommendations engines,False,
weka_(machine_learning),weka,True,Weka (machine learning)
random_walk,random walk,False,
capsule_neural_network,capsule neural networks,False,
derivative_work,derivative work,False,
f-16,f-16,False,
statistical_methods,statistical methods,False,
science_(journal),science,False,
positive_semidefinite_matrix,positive semidefinite matrix,False,
frequency_comb,frequency combs,False,
stationary_process,wide sense stationarity,False,
semantic_parsing,semantic parsing,False,
involution_(mathematics),involution,False,
preservation_metadata:_implementation_strategies,premis,False,
statisticians,statisticians,False,
huber_loss,outliers,True,Huber loss
diffusion_map,diffusion maps,True,Diffusion map
boltzmann_distribution,boltzmann distribution,False,
ransac,ransac,False,
metabolomics),metabolomics,False,
data_matrix_(multivariate_statistics),data matrix,False,
segmentation_(image_processing),image segmentation,False,
photonic_integrated_circuit,integrated,False,
special:booksources/978-0-07-023407-9,978-0-07-023407-9,False,
repetitive_strain_injury,repetitive strain injury,False,
polarization_identity,polarization identity,False,
wealth_distribution,wealth inequality,False,
taste,taste,False,
pronunciation_assessment,pronunciation assessment,False,
shrinkage_estimator,shrinkage effect,False,
swish_function,swish function,False,
loss_function#expected_loss,expected risk,False,
companding,companding,False,
random_variate,random variates,False,
rank_(linear_algebra),rank deficient,False,
almost_surely,almost surely,False,
lasso_(statistics),lasso,False,
gpt_foundational_models,gpt foundation models,False,
speaker_identification,speaker identification,False,
principal_factor_analysis,principal factor analysis,False,
topological_vector_space,topological vector space,False,
overfitting,overfitted,True,Overfitting
bias%e2%80%93variance_tradeoff),bias–variance tradeoff,False,
inflection,inflected forms,False,
canonical_coordinates,canonical coordinates,False,
gradient-enhanced_kriging,gradient-enhanced kriging,False,
bias_(statistics),biased estimates,False,
hebbian_theory,hebbian learning,True,Hebbian theory
temporal_coding),isis,False,
artbreeder,artbreeder,False,
citeseerx_(identifier),citeseerx,True,CiteSeerX (identifier)
intersection_over_union,iou,False,
auditing,auditing,False,
scale_space#deep_learning_and_scale_space,scale space and deep learning,False,
law_of_total_probability,law of total probability,False,
copula_(statistics),copulas,False,
proportionality_(mathematics),proportion,True,proportional
y-intercept,intercept,False,
backpropagation,back propagation,True,Backpropagation
leslie_valiant,leslie valiant,False,
tensors,tensors,False,
distance_function,distances,False,
matrix_norm#frobenius_norm),frobenius norm,False,
scale-invariant_feature_transform,scale-invariant feature transform (sift),False,
simple_linear_regression,simple linear regression,False,
errors_and_residuals_in_statistics,residual,False,
mixture_model,mixtures,True,Mixture model
command_line,command line,False,
expected_value,expected values,False,
precision_(computer_science),precision,False,
the_computer_journal,the computer journal,False,
linearly_independent,linearly independent,False,
scree_plot,scree test,False,
cochran%27s_theorem,cochran's theorem,False,
chromosome_(genetic_algorithm),chromosome,True,Chromosome (genetic algorithm)
davies%e2%80%93bouldin_index,davies-bouldin,False,
word_stem,word stem,False,
peakedness,peaked,False,
data_type,data type,False,
asymmetry,asymmetry,False,
bioassay,bioassay,False,
missing_values,missing values,False,
estimation_theory,estimated,True,Estimation theory
direct_marketing,direct marketing,False,
pseudocount,pseudocount,False,
shalom_h._schwartz,shalom schwartz,False,
thompson%27s_construction,thompson's construction,False,
microbiome,microbiome,False,
social_research,social research,False,
instrumental_variable,iv,False,
eric_s._raymond,"raymond, eric s.",False,
quantile_regression,quantile regression,False,
wiley_(publisher),wiley,False,
parameter,parameters,True,Parameter
data_granularity,"""granularity""",False,
equivariant_map,equivariance,False,
consistent_estimator,consistent,False,
inflection_point,inflection points,False,
weighted_average,weighted average,False,
eigenvalue_decomposition,eigenvalue decomposition,False,
metafor,metafor,False,
hsl_and_hsv,hsl and hsv,False,
image_analysis#land_cover_mapping,land cover mapping,False,
berkanan,berkanan,False,
digital_audio,audio,False,
black%e2%80%93scholes_model,black–scholes model,False,
orthogonal_group,orthogonal group,False,
alexey_chervonenkis,chervonenkis,False,
streaming_media,streaming media,False,
support_of_a_distribution,support,False,
media_clip,clip,False,
mri,mri,False,
probit_regression,probit regression,False,
gradient_descent,gradient,True,Gradient descent
income,income,False,
yield_curve,yield curve,False,
xuedong_huang,xuedong huang,False,
double_exponential_function,double exponential,False,
trace_(linear_algebra),trace,False,
technometrics,technometrics,False,
percept_(artificial_intelligence),percept,False,
interaction_(statistics),interactions,False,
blondie24),blondie24,False,
bias_of_an_estimator,unbiased,False,
partition_of_a_set,partition,False,
